PLOT_ID,POINT_X,POINT_Y,AGB_T_HA,AVG_YEAR,SIZE_HA
EU2,2.98791194,42.07332355,159.3287435,2001,0.196
EU2,-5.024771087,37.91151535,64.22430028,2006,0.196
EU2,-4.979823571,39.59720861,49.96191204,2004,0.196
EU2,-2.322090064,37.40422962,30.31067764,2007,0.196
EU2,-0.184391357,40.66985837,74.72023553,2006,0.196
EU2,-2.518388243,38.49572334,41.59511555,2004,0.196
EU2,-4.319977512,39.80479156,38.1934754,2004,0.196
EU2,-0.244266233,42.34639968,36.24128657,2004,0.196
EU2,-0.556310078,40.20093513,29.26031432,2006,0.196
EU2,1.467425532,41.45966087,31.57180985,2000,0.196
EU2,-5.698743018,42.99608091,147.402766,2003,0.196
EU2,-5.609522381,39.6208001,36.15388441,2001,0.196
EU2,-1.701223568,40.53475066,196.8511863,2003,0.196
EU2,-4.359011104,38.20045948,80.76409277,2006,0.196
EU2,-0.516737371,38.68661949,35.75641644,2006,0.196
EU2,-5.239381712,40.06093952,16.76594702,2004,0.196
EU2,-1.578590126,40.19098288,34.66592232,2003,0.196
EU2,-4.623389989,38.27820374,41.48125044,2006,0.196
EU2,-2.529796246,38.50478151,40.98932294,2004,0.196
EU2,-2.513637653,40.84731298,83.29745311,2003,0.196
EU2,-5.845067125,37.94859568,55.96206235,2007,0.196
EU2,1.040124975,41.33608563,62.44832873,2000,0.196
EU2,0.60892344,42.0123872,49.4524512,2004,0.196
EU2,-2.690582107,38.45124536,54.94587776,2006,0.196
EU2,-4.834564498,41.55431262,57.56342094,2002,0.196
EU2,-2.41644438,41.10809267,57.0564662,2003,0.196
EU2,2.231054553,41.68346846,82.54267579,2000,0.196
EU2,-2.61604976,41.59533011,36.7949269,2004,0.196
EU2,-5.632194638,40.81829987,54.08914743,2002,0.196
EU2,-3.385670812,41.88354152,0,2003,0.196
EU2,-3.399920541,42.23473777,161.5335402,2003,0.196
EU2,-6.130004606,42.72178619,19.95431147,2002,0.196
EU2,-3.381624987,41.19901557,14.54725046,2004,0.196
EU2,0.223971432,42.25586062,114.9460304,2004,0.196
EU2,0.256746557,42.61684062,22.74824008,2004,0.196
EU2,-4.663768616,41.43982415,26.35046232,2002,0.196
EU2,-1.04299017,42.42586109,34.56196477,2005,0.196
EU2,-2.452240249,38.14396206,44.25824818,2004,0.196
EU2,-4.959832599,39.30023806,85.90706342,2001,0.196
EU2,-1.151102818,39.04977677,24.78946166,2006,0.196
EU2,-3.201583433,40.82113745,45.12527989,2003,0.196
EU2,-0.236116298,40.56302555,37.31954065,2005,0.196
EU2,-6.169874806,41.01175469,51.95047477,2002,0.196
EU2,2.055053049,42.21353057,156.7227787,2001,0.196
EU2,-6.873053935,39.83784619,23.05477174,2001,0.196
EU2,-0.94608733,38.94723646,99.1316556,2006,0.196
EU2,-3.332965864,41.01000293,58.57000827,2003,0.196
EU2,-4.090241477,40.78012993,62.33246905,2004,0.196
EU2,-0.420706059,39.74759236,47.30339319,2006,0.196
EU2,-2.107016768,40.20527483,31.08262087,2003,0.196
EU2,-4.348003544,41.21878012,88.08978306,2004,0.196
EU2,0.23473205,41.16643877,27.95465944,2004,0.196
EU2,2.61443746,41.86552873,56.66883924,2001,0.196
EU2,-6.047409458,41.8822404,69.57533587,2002,0.196
EU2,1.238531253,41.95173308,27.2555105,2000,0.196
EU2,-0.934850877,40.88389405,49.43252905,2005,0.196
EU2,-6.070325141,41.37851518,80.36567283,2002,0.196
EU2,-3.079378136,37.67654727,27.68177721,2006,0.196
EU2,-6.047892135,39.45945783,20.63172962,2001,0.196
EU2,-4.558702303,43.02629929,365.3857121,2000,0.196
EU2,-2.680933521,43.01846048,103.5115329,2005,0.196
EU2,1.169970957,42.2388452,77.799988,2001,0.196
EU2,-2.620551678,40.82068958,30.757876,2003,0.196
EU2,1.371878089,41.92668374,67.80199547,2000,0.196
EU2,2.073068698,41.80839608,49.38520699,2000,0.196
EU2,1.606124547,42.24497644,96.4231713,2001,0.196
EU2,0.191334393,41.06631845,28.9624071,2005,0.196
EU2,-3.973401999,43.26689182,41.69032757,2000,0.196
EU2,-1.642385465,40.52506588,77.49896131,2005,0.196
EU2,-5.652707257,42.78105551,82.33036612,2003,0.196
EU2,-1.419768403,41.45000909,25.11872063,2005,0.196
EU2,-1.286157151,40.14197904,33.35196016,2006,0.196
EU2,-4.089151242,36.9324547,25.27471872,2007,0.196
EU2,-4.113066709,42.81538641,127.4008957,2000,0.196
EU2,1.598779855,42.02874514,43.06323679,2001,0.196
EU2,-0.367498821,42.59242698,109.8584382,2004,0.196
EU2,-7.061276361,37.22805414,32.00383969,2007,0.196
EU2,-4.111539244,40.63579586,48.16858888,2000,0.196
EU2,-1.373616509,39.4225031,38.39989464,2006,0.196
EU2,-2.17313796,37.59255859,74.7752519,2007,0.196
EU2,0.90486264,42.55849501,8.29387496,2001,0.196
EU2,-3.924982662,40.82661361,140.9884722,2000,0.196
EU2,-2.706582517,37.31567292,66.43625242,2007,0.196
EU2,-4.239707279,38.57125451,35.62640475,2004,0.196
EU2,-3.941577126,42.79891506,46.76107953,2000,0.196
EU2,-1.308283451,40.19635618,50.69996111,2006,0.196
EU2,-1.160489279,40.01392966,37.15412163,2006,0.196
EU2,-2.726566074,40.9921436,58.01848102,2003,0.196
EU2,-2.791164968,43.08174781,191.5493874,2005,0.196
EU2,-3.994459712,39.0962374,24.60442903,2004,0.196
EU2,-3.380738962,41.04588665,45.50655211,2003,0.196
EU2,-5.806291338,39.87744089,25.16383365,2001,0.196
EU2,-0.380943689,40.17908257,15.6449088,2006,0.196
EU2,-4.182479858,43.24691281,163.7078461,2000,0.196
EU2,-2.938442355,43.21699046,10.47874052,2005,0.196
EU2,-3.135307278,43.16289994,27.32048397,2005,0.196
EU2,-2.573100688,42.63989628,84.87388748,2005,0.196
EU2,-6.865231251,39.33319807,38.19091576,2001,0.196
EU2,-5.739641077,40.2573572,55.26380421,2001,0.196
EU2,2.418800562,42.1799263,72.49060293,2001,0.196
EU2,-2.53251318,43.17102942,23.11248586,2005,0.196
EU2,-3.073385094,42.81176789,62.36612679,2005,0.196
EU2,-3.518005419,37.15265567,44.58073772,2007,0.196
EU2,-4.088673916,39.95134364,43.61774804,2004,0.196
EU2,1.25003258,42.41119924,182.4275196,2001,0.196
EU2,-2.830537729,37.39703808,50.98314177,2007,0.196
EU2,2.319520961,42.40452724,106.2563066,2001,0.196
EU2,-2.765805982,43.28880258,359.8647583,2005,0.196
EU2,2.555254459,41.71220088,88.82299023,2001,0.196
EU2,-1.473999743,39.61306697,70.39046673,2003,0.196
EU2,-3.778467451,41.47624424,17.07745318,2004,0.196
EU2,-1.025563384,38.99365863,119.5064733,2006,0.196
EU2,-2.940057118,41.54191313,45.4891368,2003,0.196
EU2,-2.861685231,38.86610733,0,2004,0.196
EU2,1.830254416,41.25675855,46.67716633,2000,0.196
EU2,-5.120972944,36.48589069,91.06999473,2007,0.196
EU2,-6.482548352,40.28943066,79.40637045,2001,0.196
EU2,-4.376622154,40.29962895,48.68061399,2004,0.196
EU2,-2.808741609,37.08152138,25.38483825,2007,0.196
EU2,0.316240138,41.21339995,28.21454395,2005,0.196
EU2,-2.411272434,37.55793395,47.97412004,2007,0.196
EU2,-4.874201984,41.26545817,56.44014721,2002,0.196
EU2,-6.064357438,37.9373589,10.64132554,2007,0.196
EU2,-5.357777665,40.09462174,49.13266272,2004,0.196
EU2,-2.702910777,40.96506109,14.28453406,2003,0.196
EU2,-5.033166766,39.02868923,32.61349,2002,0.196
EU2,-1.940673277,43.24811968,42.77537911,2005,0.196
EU2,-4.95108569,36.8312923,30.59803134,2007,0.196
EU2,1.769241027,41.95865037,61.34650397,2000,0.196
EU2,-2.80721715,41.86601413,74.03966218,2004,0.196
EU2,-5.160132656,37.87306281,99.2837549,2006,0.196
EU2,-5.897625538,38.12750799,30.31074923,2007,0.196
EU2,-2.901201997,43.40605507,184.6539465,2005,0.196
EU2,-0.397087308,42.46703702,42.45320767,2004,0.196
EU2,-4.595447902,40.09862745,59.84780908,2004,0.196
EU2,0.073319269,40.77517388,36.92862623,2005,0.196
EU2,0.229422055,40.72498969,59.6294743,2000,0.196
EU2,-0.390920342,39.91808044,68.75733037,2006,0.196
EU2,-5.796185408,37.85966699,42.72136986,2007,0.196
EU2,-2.741001347,43.3247664,60.31780823,2005,0.196
EU2,1.810435731,42.33733527,44.20172701,2001,0.196
EU2,-1.645463324,40.37195853,90.42150233,2005,0.196
EU2,0.67705811,42.13085876,66.65914412,2004,0.196
EU2,-1.405024304,39.0625371,35.92861157,2004,0.196
EU2,-0.992252567,40.94795916,49.21850213,2005,0.196
EU2,1.101935304,41.2650671,30.35691487,2000,0.196
EU2,-6.927997373,38.77572551,52.3997159,2002,0.196
EU2,-4.734515736,43.16783924,199.3850155,2000,0.196
EU2,-6.572514764,39.07520237,43.93146872,2001,0.196
EU2,-4.248329299,39.06676377,39.75617116,2004,0.196
EU2,-2.363563264,41.64825123,94.99043098,2003,0.196
EU2,-4.268804138,39.56210251,8.07981823,2004,0.196
EU2,-3.012027042,41.74908817,88.32767104,2004,0.196
EU2,-0.859939061,39.12588282,90.16497796,2006,0.196
EU2,-0.630636123,41.09420878,32.2176752,2005,0.196
EU2,-6.421067776,39.10798563,85.33979618,2001,0.196
EU2,-4.715736171,42.49276468,64.77116482,2003,0.196
EU2,-3.146833933,42.83871253,70.99998287,2003,0.196
EU2,-3.23560186,40.37965195,46.77734402,2000,0.196
EU2,2.842003933,42.41544374,94.23970709,2001,0.196
EU2,-2.807135925,41.89303374,197.432636,2003,0.196
EU2,-2.59402253,37.26125814,34.82243352,2007,0.196
EU2,0.658612457,41.64417324,47.13083376,2000,0.196
EU2,2.684550642,42.30704883,61.64313666,2001,0.196
EU2,-2.073328229,41.79038501,40.95966585,2004,0.196
EU2,-0.699592945,42.50953147,111.4678163,2004,0.196
EU2,-5.572019717,41.40508407,48.49295777,2002,0.196
EU2,-5.092029403,40.22584463,93.07685195,2002,0.196
EU2,-4.935709381,37.98510619,26.24987162,2006,0.196
EU2,-2.286528533,42.09812494,71.52433689,2004,0.196
EU2,1.820887895,42.4274994,56.08845704,2001,0.196
EU2,-5.704356522,41.99642412,72.17247874,2002,0.196
EU2,-4.146548452,43.30130424,110.0275573,2000,0.196
EU2,-4.496902407,39.88372679,77.80134304,2004,0.196
EU2,2.927317338,42.20839379,69.89256782,2001,0.196
EU2,-5.628258976,36.30455646,39.92560499,2007,0.196
EU2,-1.88425123,40.88798193,107.6136339,2003,0.196
EU2,-2.691069373,40.95602195,43.02560564,2003,0.196
EU2,-5.200123636,42.77264149,19.88934241,2002,0.196
EU2,-2.03550504,40.27677268,30.13323316,2003,0.196
EU2,-1.528887456,40.31648297,0,2005,0.196
EU2,-1.154655739,39.35616768,27.29020753,2006,0.196
EU2,-7.166256094,39.3563511,30.39470778,2001,0.196
EU2,-5.403480367,36.77794303,59.12118422,2007,0.196
EU2,1.717187659,42.14720813,63.87160039,2001,0.196
EU2,-2.407469392,38.03559592,11.19903497,2004,0.196
EU2,-3.985469376,40.90718469,60.66599679,2004,0.196
EU2,-2.332186744,40.00858894,35.2788495,2003,0.196
EU2,-4.356479771,43.31701528,95.9667306,2000,0.196
EU2,1.608890802,42.11892821,29.13378659,2001,0.196
EU2,-2.138720898,38.60168567,26.45826275,2004,0.196
EU2,1.500425243,41.5861907,80.13902914,2000,0.196
EU2,-3.982254182,43.05070874,114.0233077,2000,0.196
EU2,-5.560050699,40.17139551,16.8114981,2001,0.196
EU2,-0.820347849,40.02604584,27.11155162,2005,0.196
EU2,-3.221281456,43.12674764,13.2431502,2003,0.196
EU2,-4.135184647,40.63556582,38.45751254,2000,0.196
EU2,-4.004312974,42.89743643,165.5321038,2000,0.196
EU2,1.931919091,41.6090234,95.56992124,2000,0.196
EU2,1.825416384,42.18439111,101.5958293,2001,0.196
EU2,-4.250748405,37.20126773,6.232899035,2007,0.196
EU2,-0.755635537,42.30352555,26.67033515,2005,0.196
EU2,2.757449607,42.28020842,52.23546466,2001,0.196
EU2,-4.673525922,43.18675642,195.6885894,2000,0.196
EU2,-3.414601339,36.77446686,73.95081937,2007,0.196
EU2,-4.581358306,39.48619217,38.02514207,2004,0.196
EU2,-0.247054477,38.82472562,43.89748125,2006,0.196
EU2,-6.721531146,38.02401782,76.30766516,2008,0.196
EU2,-1.321802486,39.16048042,31.62807545,2004,0.196
EU2,-1.118602532,38.96816619,22.52191932,2006,0.196
EU2,2.603333881,41.7123769,74.44359308,2001,0.196
EU2,-1.966723201,40.15906239,40.83110985,2003,0.196
EU2,-5.750321672,36.29279664,67.89551853,2007,0.196
EU2,-2.892102876,41.54187814,40.74156987,2003,0.196
EU2,-4.691676275,42.95237415,156.3123373,2003,0.196
EU2,-3.155527971,41.40671521,62.37699845,2003,0.196
EU2,-6.726256425,37.87092247,43.9465437,2008,0.196
EU2,-2.515373439,37.21589362,42.02133363,2007,0.196
EU2,-4.800513806,40.75321649,39.43723404,2002,0.196
EU2,0.943445577,41.37042475,27.84398095,2000,0.196
EU2,-7.200595475,39.37490661,84.81635363,2001,0.196
EU2,-5.548662308,36.59467736,36.15788201,2007,0.196
EU2,-6.543784686,39.23676547,64.4759766,2001,0.196
EU2,-6.081998621,42.18029431,63.10783873,2002,0.196
EU2,-1.937890676,40.50113491,26.58660426,2003,0.196
EU2,-0.873934746,39.04505184,44.66953516,2006,0.196
EU2,1.638012725,42.45248855,174.0397722,2001,0.196
EU2,-0.815252249,42.68288884,37.95946979,2004,0.196
EU2,-1.471888458,40.23466669,43.28414898,2005,0.196
EU2,2.734364275,42.00096612,32.82493477,2001,0.196
EU2,-6.119107007,39.98370198,26.22349254,2001,0.196
EU2,-0.894881106,37.93713887,51.34262277,2006,0.196
EU2,-2.280479048,40.46774121,42.29710909,2003,0.196
EU2,-1.808447141,41.79694927,67.65763488,2005,0.196
EU2,2.914998015,42.36148641,46.45534086,2001,0.196
EU2,-1.64640008,39.73232857,47.02829961,2003,0.196
EU2,-0.834903219,39.93623441,29.09928074,2006,0.196
EU2,-0.060218292,42.64798,7.332773361,2004,0.196
EU2,-4.215389524,38.49040718,46.55324474,2004,0.196
EU2,-4.048070198,40.357125,34.64859169,2000,0.196
EU2,0.144713071,40.76795727,35.17342078,2005,0.196
EU2,0.832138115,42.54813665,25.50610708,2001,0.196
EU2,-7.238602097,37.35700158,29.59922545,2007,0.196
EU2,-6.228183088,38.41885851,36.4344882,2002,0.196
EU2,-6.701659156,37.56406205,56.44640029,2008,0.196
EU2,0.099727323,40.71279461,26.46041387,2006,0.196
EU2,-4.43751406,38.12743054,63.81873242,2006,0.196
EU2,-5.947286387,40.97279079,55.11477108,2002,0.196
EU2,-2.449726393,38.47739725,80.24612689,2004,0.196
EU2,3.024189803,42.10934665,50.61754084,2001,0.196
EU2,-2.96385312,41.86617024,342.0449125,2004,0.196
EU2,0.160376301,40.67827658,64.42840879,2006,0.196
EU2,-3.751610443,41.2242178,32.36497909,2003,0.196
EU2,-4.985976582,38.99346271,64.20629189,2002,0.196
EU2,-3.331842697,38.3430399,97.50442964,2006,0.196
EU2,-3.44379679,43.29718573,62.35288316,2000,0.196
EU2,-1.775161231,40.36439651,41.46237435,2003,0.196
EU2,-1.675662538,40.63355128,70.88596426,2003,0.196
EU2,-4.015525133,42.83430308,56.5216129,2000,0.196
EU2,-3.122149043,42.73067967,72.96936702,2003,0.196
EU2,-5.867529389,41.86638698,9.81107794,2002,0.196
EU2,2.783574473,41.73087136,81.18156474,2001,0.196
EU2,-4.326655936,42.50693553,5.2274576,2003,0.196
EU2,2.783665105,41.70385102,46.12554655,2001,0.196
EU2,-2.120393245,40.07924926,69.41679712,2003,0.196
EU2,-6.798600548,42.80863546,35.47118988,2002,0.196
EU2,-6.139283144,41.71346423,138.8427483,2002,0.196
EU2,-3.264704595,41.77580417,79.96122092,2003,0.196
EU2,-2.414971566,38.52228772,36.14562615,2004,0.196
EU2,1.943180575,42.38366416,207.1982659,2001,0.196
EU2,-6.203856819,40.20196038,40.10474755,2001,0.196
EU2,-2.521178694,38.07216401,16.53580905,2004,0.196
EU2,-5.368737593,36.92283614,47.7337214,2007,0.196
EU2,-4.558680596,38.45930771,87.0832913,2006,0.196
EU2,-1.784812972,39.82395539,47.429222,2003,0.196
EU2,-5.008546977,38.97505627,25.7344564,2002,0.196
EU2,2.363208376,41.6842767,76.44234635,2000,0.196
EU2,-1.386267488,39.37763042,84.34432911,2006,0.196
EU2,-6.024844293,36.35049035,57.57269437,2007,0.196
EU2,-0.53995896,40.65096576,6.02769854,2005,0.196
EU2,-2.743821252,42.64941062,55.33132392,2005,0.196
EU2,-5.419780756,41.81366085,88.35031349,2002,0.196
EU2,-0.275996547,40.74411277,32.6412905,2005,0.196
EU2,0.408366587,41.29656882,29.3125588,2000,0.196
EU2,1.030079369,41.27286645,60.68593823,2000,0.196
EU2,-4.88697281,38.74281911,37.5205441,2004,0.196
EU2,2.7453947,42.26217037,59.57066611,2001,0.196
EU2,-2.221506891,40.46735905,142.3672363,2003,0.196
EU2,-4.292565535,40.21051112,79.37410207,2004,0.196
EU2,-4.455934028,41.24448754,41.88230995,2003,0.196
EU2,-3.428271737,41.03671193,54.88756817,2000,0.196
EU2,-3.172462611,43.25289478,182.9000289,2005,0.196
EU2,-5.237631463,41.42108361,17.98677666,2002,0.196
EU2,1.702870114,41.66070711,26.89119252,2000,0.196
EU2,-4.307608322,40.38150733,25.7522785,2000,0.196
EU2,-2.210906501,37.23228376,13.41501617,2007,0.196
EU2,3.03617736,41.92020963,65.17850349,2001,0.196
EU2,2.146125688,41.74591595,26.18294307,2000,0.196
EU2,-2.286427561,42.10713047,30.26387655,2004,0.196
EU2,-0.259678235,39.0952924,9.875988918,2006,0.196
EU2,-2.15200306,38.44858512,24.12436075,2004,0.196
EU2,-2.645415519,40.60456702,6.158296345,2003,0.196
EU2,-2.232583036,40.53049357,77.20964439,2003,0.196
EU2,-5.566529318,36.45910985,37.40823522,2007,0.196
EU2,-1.883613444,41.626578,14.16542981,2005,0.196
EU2,-3.218140286,42.23522752,26.25010085,2003,0.196
EU2,2.819418005,41.81199407,61.53133814,2001,0.196
EU2,-5.716629602,38.16787647,22.57921869,2007,0.196
EU2,-5.469332653,36.56029885,62.68257766,2007,0.196
EU2,-3.616557972,43.31439354,11.93817542,2000,0.196
EU2,-6.894513656,37.54963724,39.23934082,2008,0.196
EU2,2.362585765,41.74732073,41.76142828,2000,0.196
EU2,-0.928923894,41.45122346,28.82790926,2005,0.196
EU2,-5.162403907,39.4768352,60.33503127,2001,0.196
EU2,-6.887359176,38.98222727,33.47615635,2002,0.196
EU2,1.435825853,42.26979696,36.85824405,2001,0.196
EU2,2.248121908,42.27800018,169.6514879,2001,0.196
EU2,-4.483138232,42.94626213,127.0039812,2003,0.196
EU2,-3.134539213,42.81171236,219.0169407,2005,0.196
EU2,-0.49217564,40.0284128,32.12196969,2006,0.196
EU2,-3.372782408,41.73947729,50.08651365,2003,0.196
EU2,2.155192715,41.97114579,95.58093647,2001,0.196
EU2,-1.869662379,40.34734146,91.69362661,2003,0.196
EU2,-0.32684002,38.53827795,29.31127946,2006,0.196
EU2,-2.586208335,40.62238718,45.8199334,2003,0.196
EU2,-2.86465296,43.18090897,167.5193864,2005,0.196
EU2,-3.695864688,36.89935368,118.333907,2007,0.196
EU2,-2.410419219,37.66608727,53.13338831,2007,0.196
EU2,-2.012433876,37.75355402,39.05574394,2007,0.196
EU2,-1.607352044,40.50663225,176.6029765,2005,0.196
EU2,-1.132627592,41.85999866,84.34032391,2005,0.196
EU2,-2.494888336,38.57673009,42.36425796,2004,0.196
EU2,-0.574779996,38.66981865,91.61373275,2006,0.196
EU2,1.825916105,42.15737841,63.88610183,2001,0.196
EU2,-5.726958329,39.64512557,29.1226874,2001,0.196
EU2,-3.489083583,42.79273672,100.528325,2003,0.196
EU2,-0.397487789,40.05334712,15.79874566,2005,0.196
EU2,-1.740480424,38.39081463,11.63090043,2004,0.196
EU2,0.739744538,42.06907276,43.31885179,2001,0.196
EU2,-2.915740047,41.80309841,88.42663409,2004,0.196
EU2,-5.507885264,36.37023216,41.07120404,2007,0.196
EU2,-5.739772599,42.81502143,114.7392618,2003,0.196
EU2,-6.816878284,37.88164979,46.74704081,2008,0.196
EU2,-6.742232216,39.90744073,17.70256748,2001,0.196
EU2,-4.536873205,42.14408566,316.1766007,2003,0.196
EU2,-6.521788275,37.86679391,31.24282929,2008,0.196
EU2,2.915633632,41.88415813,62.34322884,2001,0.196
EU2,-5.544529702,36.12611546,61.55860097,2007,0.196
EU2,-4.858380908,38.52702246,63.31246318,2006,0.196
EU2,-4.378912158,36.81226632,53.89054205,2007,0.196
EU2,-1.627742107,40.08346939,29.60678165,2003,0.196
EU2,-3.242584939,42.28921428,173.9823503,2003,0.196
EU2,-4.520644127,40.94640709,35.20315144,2003,0.196
EU2,-1.764044383,40.32824358,45.89062542,2003,0.196
EU2,-3.107318365,41.19059019,179.8459515,2003,0.196
EU2,-4.72592206,42.86181621,75.73516418,2003,0.196
EU2,-2.082797967,38.48411046,80.2939699,2004,0.196
EU2,0.332576617,42.26744485,27.6902209,2004,0.196
EU2,1.8023922,42.12111132,33.15555207,2001,0.196
EU2,-2.148118567,40.67403686,71.69116213,2003,0.196
EU2,-6.041899964,40.41410185,30.05135881,2002,0.196
EU2,-1.747265764,40.59831735,61.54936794,2003,0.196
EU2,2.866937415,42.11827827,85.00397814,2001,0.196
EU2,-0.646551166,42.62551689,90.52846518,2004,0.196
EU2,-4.470125684,39.17230193,68.38472471,2004,0.196
EU2,-4.820974603,39.31150326,18.94658438,2001,0.196
EU2,-4.625512001,38.88190766,35.0951967,2004,0.196
EU2,-3.689827453,43.25094482,195.0105836,2000,0.196
EU2,-4.337456739,43.01108999,270.6661034,2000,0.196
EU2,-3.889525361,43.42965042,67.05892249,2000,0.196
EU2,2.038975625,41.67301597,27.573533,2000,0.196
EU2,-6.147737313,39.85830309,76.90379213,2001,0.196
EU2,-2.840208772,43.11784541,3.48490168,2005,0.196
EU2,-2.940082054,41.51489172,74.86391407,2004,0.196
EU2,-5.268662832,39.16849687,63.02761169,2002,0.196
EU2,-3.907064224,39.49340869,25.69702639,2004,0.196
EU2,1.157595658,42.24765258,18.73162094,2001,0.196
EU2,-6.416628867,42.28738043,39.02434611,2003,0.196
EU2,-2.835319404,40.28067544,17.9568142,2003,0.196
EU2,-1.16602275,39.80681358,82.15419758,2006,0.196
EU2,-2.336175029,43.125036,51.89813699,2005,0.196
EU2,-2.931604269,38.06410692,119.0928182,2006,0.196
EU2,-3.584664098,38.47723065,24.69629495,2004,0.196
EU2,2.734101649,42.06400987,44.55799165,2001,0.196
EU2,-3.492404298,38.39654767,53.71568817,2006,0.196
EU2,-4.720956447,43.12302249,203.2805476,2000,0.196
EU2,-5.546590995,36.53163589,75.18189342,2007,0.196
EU2,-4.327036916,42.52494185,27.75934975,2003,0.196
EU2,-0.446686616,39.9913869,40.48740565,2006,0.196
EU2,-5.789211322,40.31922344,32.60528857,2001,0.196
EU2,-5.861258928,40.07426413,62.26966656,2001,0.196
EU2,-6.383073042,39.19722785,38.03607972,2001,0.196
EU2,-4.713246462,40.58339557,14.00515453,2002,0.196
EU2,-3.626372671,39.31505232,56.81123667,2004,0.196
EU2,-6.809246891,37.75534994,31.56335516,2008,0.196
EU2,-2.094305796,41.15104869,43.5850612,2004,0.196
EU2,-2.299503934,43.1068082,129.5265083,2005,0.196
EU2,1.54209884,41.86592807,49.35974107,2000,0.196
EU2,-2.828743571,42.82066844,35.28479993,2005,0.196
EU2,-5.357584722,39.05861855,26.60041621,2002,0.196
EU2,2.15850354,41.71898714,152.9374077,2000,0.196
EU2,-3.969531053,40.62806717,45.43488029,2000,0.196
EU2,-2.966244439,37.09068485,78.45947136,2007,0.196
EU2,2.362941786,41.71129566,93.45525705,2000,0.196
EU2,-4.291578241,39.53482216,93.48510394,2004,0.196
EU2,0.175136704,42.26367221,92.56233427,2004,0.196
EU2,-4.13260843,38.32902791,29.30874156,2006,0.196
EU2,-6.254555805,40.68956319,5.49073195,2002,0.196
EU2,-5.424675405,36.56121594,61.72782149,2007,0.196
EU2,-3.246265774,43.22574642,68.08475938,2005,0.196
EU2,-2.02888505,43.12284052,53.42932418,2005,0.196
EU2,-2.926593604,42.82977807,21.85919658,2005,0.196
EU2,-7.003039686,38.56078259,88.05336422,2002,0.196
EU2,-3.725541093,37.65631629,36.132242,2006,0.196
EU2,-6.077506206,37.60431435,41.19321286,2007,0.196
EU2,-5.483969654,39.0379751,35.04487247,2002,0.196
EU2,-6.632411791,37.24728909,63.23236317,2007,0.196
EU2,-2.117361578,40.31346171,28.43224441,2003,0.196
EU2,-0.396369266,39.77407331,38.74685021,2006,0.196
EU2,-2.562210658,40.67634963,25.25342975,2003,0.196
EU2,-6.755042771,39.15093731,65.51716056,2001,0.196
EU2,-4.378695925,43.20869877,62.31108719,2000,0.196
EU2,-6.703804648,39.30309652,63.45927324,2001,0.196
EU2,-0.012777728,40.53944839,54.27304973,2006,0.196
EU2,-2.530788579,38.35158276,109.7957316,2006,0.196
EU2,-6.009202614,41.9262769,43.18316645,2002,0.196
EU2,0.177994444,42.47085299,10.64231228,2004,0.196
EU2,-5.778897559,38.00423899,13.16671257,2007,0.196
EU2,-3.313138918,41.83872918,188.4695179,2003,0.196
EU2,-1.249782223,42.42020077,38.9409923,2005,0.196
EU2,1.353089277,42.18758738,6.23537185,2001,0.196
EU2,-1.153706863,39.39219104,43.49134972,2006,0.196
EU2,2.927767057,41.8121133,55.08142781,2001,0.196
EU2,-5.372330737,41.83266278,52.59936561,2002,0.196
EU2,-2.112629917,39.77286809,101.9150691,2003,0.196
EU2,-2.402830234,38.60333151,59.54656529,2004,0.196
EU2,-6.671233994,40.27536891,73.27449867,2002,0.196
EU2,-4.055551189,38.53701446,10.38027899,2004,0.196
EU2,-4.984939783,36.83974463,60.98200194,2007,0.196
EU2,-6.065740513,42.2699281,38.20304503,2003,0.196
EU2,-4.890842296,36.66101572,13.4441476,2007,0.196
EU2,-1.147737649,39.61733146,27.97804041,2006,0.196
EU2,-4.458765876,40.28961359,72.35405895,2000,0.196
EU2,-1.76083454,41.76942598,51.32399943,2005,0.196
EU2,0.172105442,41.23696655,21.13708302,2005,0.196
EU2,-2.125616016,37.78148639,46.16972983,2007,0.196
EU2,-2.870745157,40.20864716,13.64506693,2003,0.196
